city,province,region,date,record_count,avg_aqi,max_aqi,good_rate,avg_pm25,avg_pm10,avg_so2,avg_no2
株洲,湖南省,华中,2025-12-15,48,88.29,100,1.0,54.85,93.0,8.6,19.52
株洲,湖南省,华中,2025-12-16,48,88.81,108,0.9583,55.19,92.67,8.62,19.44
株洲,湖南省,华中,2025-12-17,48,88.17,106,0.9375,54.67,93.42,8.48,19.42
株洲,湖南省,华中,2025-12-18,48,90.12,104,0.875,55.4,94.75,8.65,19.94
株洲,湖南省,华中,2025-12-19,48,88.83,109,0.9167,55.1,93.44,8.6,19.56
株洲,湖南省,华中,2025-12-20,48,84.9,97,1.0,52.42,89.0,8.27,18.96
株洲,湖南省,华中,2025-12-21,48,83.58,104,0.9792,52.23,87.19,8.19,18.21
株洲,湖南省,华中,2025-12-22,48,89.46,102,0.9375,55.27,94.56,8.67,19.77
株洲,湖南省,华中,2025-12-23,48,89.73,105,0.875,55.71,93.79,8.69,19.69
株洲,湖南省,华中,2025-12-24,48,89.77,104,0.9375,55.6,94.79,8.65,19.98
株洲,湖南省,华中,2025-12-25,48,90.54,110,0.9583,56.19,94.29,8.81,19.94
株洲,湖南省,华中,2025-12-26,48,89.1,104,0.875,55.67,93.6,8.65,19.6
株洲,湖南省,华中,2025-12-27,48,85.46,105,0.9583,52.81,89.62,8.29,18.96
株洲,湖南省,华中,2025-12-28,48,84.54,101,0.9792,52.58,89.1,8.25,18.54
株洲,湖南省,华中,2025-12-29,48,91.42,105,0.875,56.17,96.54,8.81,20.35
株洲,湖南省,华中,2025-12-30,48,90.54,109,0.8958,56.31,94.6,8.79,19.79
株洲,湖南省,华中,2025-12-31,48,90.6,105,0.9375,56.12,95.42,8.77,20.1
桂林,广西壮族自治区,华南,2025-01-01,48,49.67,63,1.0,31.12,51.81,6.46,11.21
桂林,广西壮族自治区,华南,2025-01-02,48,49.9,59,1.0,30.79,52.1,6.44,11.23
桂林,广西壮族自治区,华南,2025-01-03,48,49.48,63,1.0,30.54,52.52,6.46,11.5
桂林,广西壮族自治区,华南,2025-01-04,48,46.12,59,1.0,28.79,48.54,6.17,10.69
桂林,广西壮族自治区,华南,2025-01-05,48,46.56,61,1.0,28.9,48.08,6.25,10.69
桂林,广西壮族自治区,华南,2025-01-06,48,49.65,59,1.0,30.77,51.83,6.48,11.38
桂林,广西壮族自治区,华南,2025-01-07,48,49.44,62,1.0,30.92,52.52,6.46,11.38
桂林,广西壮族自治区,华南,2025-01-08,48,50.5,64,1.0,31.23,53.06,6.54,11.4
桂林,广西壮族自治区,华南,2025-01-09,48,50.52,60,1.0,30.83,53.1,6.5,11.62
桂林,广西壮族自治区,华南,2025-01-10,48,50.0,64,1.0,31.02,52.88,6.48,11.62
桂林,广西壮族自治区,华南,2025-01-11,48,46.4,60,1.0,29.0,48.48,6.17,10.58
桂林,广西壮族自治区,华南,2025-01-12,48,46.35,55,1.0,28.6,48.25,6.19,10.54
桂林,广西壮族自治区,华南,2025-01-13,48,49.73,65,1.0,30.71,52.73,6.48,11.44
桂林,广西壮族自治区,华南,2025-01-14,48,50.21,64,1.0,31.25,53.27,6.56,11.56
桂林,广西壮族自治区,华南,2025-01-15,48,50.75,64,1.0,31.44,52.71,6.56,11.54
桂林,广西壮族自治区,华南,2025-01-16,48,49.94,60,1.0,30.92,52.06,6.46,11.5
桂林,广西壮族自治区,华南,2025-01-17,48,49.44,61,1.0,31.0,52.08,6.52,11.38
桂林,广西壮族自治区,华南,2025-01-18,48,46.38,62,1.0,28.96,48.52,6.25,10.54
桂林,广西壮族自治区,华南,2025-01-19,48,46.5,56,1.0,28.48,48.92,6.21,10.73
桂林,广西壮族自治区,华南,2025-01-20,48,50.08,62,1.0,31.0,53.25,6.52,11.71
桂林,广西壮族自治区,华南,2025-01-21,48,50.46,64,1.0,31.52,52.9,6.56,11.5
桂林,广西壮族自治区,华南,2025-01-22,48,50.38,60,1.0,31.23,52.21,6.46,11.35
桂林,广西壮族自治区,华南,2025-01-23,48,49.56,64,1.0,30.75,52.33,6.48,11.38
桂林,广西壮族自治区,华南,2025-01-24,48,49.77,66,1.0,31.0,52.83,6.48,11.38
桂林,广西壮族自治区,华南,2025-01-25,48,46.71,57,1.0,28.77,48.71,6.23,10.73
桂林,广西壮族自治区,华南,2025-01-26,48,46.04,56,1.0,28.4,48.1,6.21,10.73
桂林,广西壮族自治区,华南,2025-01-27,48,49.4,63,1.0,31.04,51.9,6.48,11.35
桂林,广西壮族自治区,华南,2025-01-28,48,49.75,64,1.0,31.08,51.73,6.42,11.21
桂林,广西壮族自治区,华南,2025-01-29,48,49.71,61,1.0,30.56,52.08,6.44,11.29
桂林,广西壮族自治区,华南,2025-01-30,48,49.35,60,1.0,30.54,52.54,6.46,11.56
桂林,广西壮族自治区,华南,2025-01-31,48,49.98,65,1.0,31.15,52.54,6.5,11.48
桂林,广西壮族自治区,华南,2025-02-01,48,46.12,58,1.0,28.44,47.83,7.29,10.56
桂林,广西壮族自治区,华南,2025-02-02,48,45.17,57,1.0,27.98,47.54,7.15,10.42
桂林,广西壮族自治区,华南,2025-02-03,48,49.1,65,1.0,30.62,52.12,7.42,11.17
桂林,广西壮族自治区,华南,2025-02-04,48,49.9,60,1.0,30.67,52.33,7.56,11.25
桂林,广西壮族自治区,华南,2025-02-05,48,49.48,60,1.0,30.31,52.02,7.44,11.42
桂林,广西壮族自治区,华南,2025-02-06,48,48.92,64,1.0,30.54,51.54,7.44,11.29
桂林,广西壮族自治区,华南,2025-02-07,48,49.19,61,1.0,30.75,51.06,7.42,11.15
桂林,广西壮族自治区,华南,2025-02-08,48,44.88,55,1.0,27.77,46.6,7.12,10.27
桂林,广西壮族自治区,华南,2025-02-09,48,44.5,57,1.0,27.6,47.33,7.08,10.4
桂林,广西壮族自治区,华南,2025-02-10,48,49.0,64,1.0,30.5,51.75,7.4,11.27
桂林,广西壮族自治区,华南,2025-02-11,48,49.31,63,1.0,30.42,51.23,7.48,11.33
桂林,广西壮族自治区,华南,2025-02-12,48,48.33,58,1.0,29.9,50.69,7.35,11.19
桂林,广西壮族自治区,华南,2025-02-13,48,48.08,62,1.0,30.1,50.83,7.35,11.06
桂林,广西壮族自治区,华南,2025-02-14,48,48.73,61,1.0,30.1,51.04,7.38,11.04
桂林,广西壮族自治区,华南,2025-02-15,48,44.58,54,1.0,27.25,47.1,7.12,10.29
桂林,广西壮族自治区,华南,2025-02-16,48,44.15,60,1.0,27.4,46.88,7.04,10.31
桂林,广西壮族自治区,华南,2025-02-17,48,48.29,60,1.0,30.1,50.33,7.38,11.0
桂林,广西壮族自治区,华南,2025-02-18,48,47.81,57,1.0,29.58,49.5,7.27,10.9
桂林,广西壮族自治区,华南,2025-02-19,48,46.98,62,1.0,29.25,49.67,7.29,10.83
桂林,广西壮族自治区,华南,2025-02-20,48,47.4,61,1.0,29.48,50.17,7.29,10.9
桂林,广西壮族自治区,华南,2025-02-21,48,48.08,62,1.0,29.62,50.02,7.38,11.02
桂林,广西壮族自治区,华南,2025-02-22,48,43.29,52,1.0,26.77,45.38,6.98,10.29
桂林,广西壮族自治区,华南,2025-02-23,48,42.9,57,1.0,27.0,45.04,6.96,9.98
桂林,广西壮族自治区,华南,2025-02-24,48,47.17,62,1.0,29.4,49.19,7.27,10.65
桂林,广西壮族自治区,华南,2025-02-25,48,46.81,56,1.0,28.69,49.44,7.21,10.75
桂林,广西壮族自治区,华南,2025-02-26,48,46.58,60,1.0,28.81,49.67,7.25,10.85
桂林,广西壮族自治区,华南,2025-02-27,48,47.12,58,1.0,29.25,49.42,7.25,10.79
桂林,广西壮族自治区,华南,2025-02-28,48,46.67,55,1.0,28.85,48.33,7.23,10.65
桂林,广西壮族自治区,华南,2025-03-01,48,41.69,58,1.0,25.94,43.85,4.83,9.69
桂林,广西壮族自治区,华南,2025-03-02,48,41.83,56,1.0,26.1,44.25,4.88,9.6
桂林,广西壮族自治区,华南,2025-03-03,48,46.23,59,1.0,28.38,48.25,5.19,10.54
桂林,广西壮族自治区,华南,2025-03-04,48,45.56,56,1.0,28.0,47.88,5.17,10.77
桂林,广西壮族自治区,华南,2025-03-05,48,45.25,58,1.0,28.29,47.58,5.15,10.52
桂林,广西壮族自治区,华南,2025-03-06,48,45.38,61,1.0,28.35,47.08,5.17,10.31
桂林,广西壮族自治区,华南,2025-03-07,48,44.83,54,1.0,27.65,47.06,5.1,10.31
桂林,广西壮族自治区,华南,2025-03-08,48,40.73,53,1.0,25.23,43.6,4.77,9.54
桂林,广西壮族自治区,华南,2025-03-09,48,41.38,55,1.0,25.6,43.56,4.83,9.6
桂林,广西壮族自治区,华南,2025-03-10,48,45.1,54,1.0,27.71,46.94,5.17,10.42
桂林,广西壮族自治区,华南,2025-03-11,48,43.92,59,1.0,27.31,46.21,5.02,10.19
桂林,广西壮族自治区,华南,2025-03-12,48,43.98,60,1.0,27.56,46.21,5.02,10.1
桂林,广西壮族自治区,华南,2025-03-13,48,44.23,55,1.0,27.27,46.19,5.06,10.04
桂林,广西壮族自治区,华南,2025-03-14,48,43.6,56,1.0,26.77,46.06,5.04,10.17
桂林,广西壮族自治区,华南,2025-03-15,48,39.52,53,1.0,24.73,41.69,4.69,9.29
桂林,广西壮族自治区,华南,2025-03-16,48,39.69,54,1.0,24.81,40.98,4.71,9.17
桂林,广西壮族自治区,华南,2025-03-17,48,42.98,53,1.0,26.62,44.67,4.94,9.92
桂林,广西壮族自治区,华南,2025-03-18,48,42.29,54,1.0,26.29,45.0,4.92,9.9
桂林,广西壮族自治区,华南,2025-03-19,48,42.94,58,1.0,26.65,45.42,4.96,9.94
桂林,广西壮族自治区,华南,2025-03-20,48,43.21,54,1.0,26.5,45.1,4.96,9.98
桂林,广西壮族自治区,华南,2025-03-21,48,42.19,55,1.0,26.08,44.48,4.9,9.94
桂林,广西壮族自治区,华南,2025-03-22,48,37.96,53,1.0,23.81,39.88,4.54,8.81
桂林,广西壮族自治区,华南,2025-03-23,48,38.12,48,1.0,23.58,39.65,4.56,8.75
桂林,广西壮族自治区,华南,2025-03-24,48,41.4,54,1.0,25.35,43.9,4.77,9.62
桂林,广西壮族自治区,华南,2025-03-25,48,41.31,56,1.0,25.69,43.94,4.9,9.75
桂林,广西壮族自治区,华南,2025-03-26,48,41.71,54,1.0,25.98,43.23,4.88,9.62
桂林,广西壮族自治区,华南,2025-03-27,48,40.94,50,1.0,25.33,42.27,4.83,9.52
桂林,广西壮族自治区,华南,2025-03-28,48,39.96,53,1.0,25.04,42.21,4.73,9.38
桂林,广西壮族自治区,华南,2025-03-29,48,36.5,52,1.0,22.83,38.56,4.35,8.58
桂林,广西壮族自治区,华南,2025-03-30,48,36.79,50,1.0,22.48,38.52,4.46,8.75
桂林,广西壮族自治区,华南,2025-03-31,48,40.0,50,1.0,24.67,42.31,4.75,9.56
桂林,广西壮族自治区,华南,2025-04-01,48,39.88,53,1.0,24.96,41.83,5.67,9.35
桂林,广西壮族自治区,华南,2025-04-02,48,39.83,52,1.0,24.71,41.29,5.69,9.1
桂林,广西壮族自治区,华南,2025-04-03,48,39.0,50,1.0,23.96,41.12,5.62,9.08
桂林,广西壮族自治区,华南,2025-04-04,48,38.85,55,1.0,24.06,41.58,5.67,9.21
桂林,广西壮族自治区,华南,2025-04-05,48,35.52,46,1.0,21.96,37.15,5.31,8.35
桂林,广西壮族自治区,华南,2025-04-06,48,35.02,44,1.0,21.52,36.23,5.33,8.33
桂林,广西壮族自治区,华南,2025-04-07,48,37.73,53,1.0,23.65,39.69,5.5,8.94
桂林,广西壮族自治区,华南,2025-04-08,48,37.9,52,1.0,23.83,39.71,5.5,8.81
桂林,广西壮族自治区,华南,2025-04-09,48,38.1,51,1.0,23.46,39.75,5.54,8.85
桂林,广西壮族自治区,华南,2025-04-10,48,37.5,47,1.0,23.04,39.81,5.42,9.02
桂林,广西壮族自治区,华南,2025-04-11,48,37.46,52,1.0,23.46,39.56,5.52,8.9
桂林,广西壮族自治区,华南,2025-04-12,48,33.73,48,1.0,20.96,34.75,5.23,8.06
桂林,广西壮族自治区,华南,2025-04-13,48,32.75,42,1.0,20.25,34.44,5.08,7.98
桂林,广西壮族自治区,华南,2025-04-14,48,36.23,51,1.0,22.56,38.79,5.35,8.54
桂林,广西壮族自治区,华南,2025-04-15,48,37.02,47,1.0,22.83,39.12,5.46,8.67
桂林,广西壮族自治区,华南,2025-04-16,48,36.73,45,1.0,22.42,38.25,5.4,8.69
桂林,广西壮族自治区,华南,2025-04-17,48,35.62,52,1.0,22.19,37.54,5.38,8.58
桂林,广西壮族自治区,华南,2025-04-18,48,35.54,49,1.0,22.4,37.04,5.4,8.29
桂林,广西壮族自治区,华南,2025-04-19,48,31.58,43,1.0,19.54,32.73,5.06,7.69
桂林,广西壮族自治区,华南,2025-04-20,48,31.0,43,1.0,19.0,32.96,4.96,7.75
桂林,广西壮族自治区,华南,2025-04-21,48,34.9,48,1.0,21.77,37.06,5.25,8.4
桂林,广西壮族自治区,华南,2025-04-22,48,35.31,51,1.0,21.94,36.42,5.31,8.35
桂林,广西壮族自治区,华南,2025-04-23,48,34.25,43,1.0,21.19,35.56,5.19,8.33
桂林,广西壮族自治区,华南,2025-04-24,48,33.62,46,1.0,21.17,35.83,5.17,8.1
桂林,广西壮族自治区,华南,2025-04-25,48,34.33,48,1.0,21.21,36.19,5.21,8.17
桂林,广西壮族自治区,华南,2025-04-26,48,30.4,39,1.0,18.42,31.98,4.94,7.58
桂林,广西壮族自治区,华南,2025-04-27,48,29.58,45,1.0,18.25,31.48,4.85,7.58
桂林,广西壮族自治区,华南,2025-04-28,48,33.44,48,1.0,21.02,34.92,5.15,7.98
桂林,广西壮族自治区,华南,2025-04-29,48,33.27,43,1.0,20.6,34.23,5.12,7.81
桂林,广西壮族自治区,华南,2025-04-30,48,32.25,46,1.0,19.9,34.17,5.06,7.85
桂林,广西壮族自治区,华南,2025-05-01,48,32.46,46,1.0,20.27,34.6,6.06,7.92
桂林,广西壮族自治区,华南,2025-05-02,48,33.0,47,1.0,20.35,34.21,6.17,7.98
桂林,广西壮族自治区,华南,2025-05-03,48,28.27,38,1.0,17.4,29.23,5.75,7.4
桂林,广西壮族自治区,华南,2025-05-04,48,27.38,38,1.0,17.33,28.92,5.71,7.25
桂林,广西壮族自治区,华南,2025-05-05,48,31.67,47,1.0,19.73,33.17,6.06,7.71
桂林,广西壮族自治区,华南,2025-05-06,48,31.79,42,1.0,19.27,33.35,6.04,7.77
桂林,广西壮族自治区,华南,2025-05-07,48,31.19,44,1.0,19.17,33.48,6.04,7.77
桂林,广西壮族自治区,华南,2025-05-08,48,31.31,45,1.0,19.54,32.94,5.98,7.75
桂林,广西壮族自治区,华南,2025-05-09,48,31.19,41,1.0,19.29,32.0,5.96,7.58
桂林,广西壮族自治区,华南,2025-05-10,48,26.23,40,1.0,16.12,27.56,5.6,7.1
桂林,广西壮族自治区,华南,2025-05-11,48,26.15,42,1.0,16.4,28.0,5.54,7.08
桂林,广西壮族自治区,华南,2025-05-12,48,30.67,43,1.0,18.9,32.04,5.94,7.58
桂林,广西壮族自治区,华南,2025-05-13,48,30.08,39,1.0,18.42,31.29,5.92,7.58
桂林,广西壮族自治区,华南,2025-05-14,48,29.23,42,1.0,18.4,30.81,5.79,7.48
桂林,广西壮族自治区,华南,2025-05-15,48,29.4,45,1.0,18.5,30.48,5.94,7.4
桂林,广西壮族自治区,华南,2025-05-16,48,29.31,42,1.0,17.98,30.52,5.77,7.46
桂林,广西壮族自治区,华南,2025-05-17,48,25.17,36,1.0,15.48,27.06,5.48,7.06
桂林,广西壮族自治区,华南,2025-05-18,48,25.48,39,1.0,15.88,27.08,5.52,7.0
桂林,广西壮族自治区,华南,2025-05-19,48,29.27,41,1.0,17.98,30.17,5.81,7.38
桂林,广西壮族自治区,华南,2025-05-20,48,28.1,40,1.0,17.38,29.38,5.79,7.35
桂林,广西壮族自治区,华南,2025-05-21,48,27.77,44,1.0,17.44,29.58,5.73,7.12
桂林,广西壮族自治区,华南,2025-05-22,48,28.4,39,1.0,17.5,29.77,5.81,7.29
桂林,广西壮族自治区,华南,2025-05-23,48,28.1,37,1.0,17.08,29.46,5.75,7.27
桂林,广西壮族自治区,华南,2025-05-24,48,23.92,38,1.0,14.98,25.4,5.42,6.96
桂林,广西壮族自治区,华南,2025-05-25,48,24.21,37,1.0,15.33,24.81,5.4,6.92
桂林,广西壮族自治区,华南,2025-05-26,48,27.25,40,1.0,16.88,28.0,5.62,7.17
桂林,广西壮族自治区,华南,2025-05-27,48,26.67,38,1.0,16.5,28.5,5.62,7.19
桂林,广西壮族自治区,华南,2025-05-28,48,27.1,42,1.0,16.9,28.9,5.65,7.19
桂林,广西壮族自治区,华南,2025-05-29,48,27.33,41,1.0,16.77,28.35,5.69,7.27
桂林,广西壮族自治区,华南,2025-05-30,48,26.6,36,1.0,16.35,27.71,5.62,7.25
桂林,广西壮族自治区,华南,2025-05-31,48,22.81,37,1.0,14.48,24.21,5.25,6.81
桂林,广西壮族自治区,华南,2025-06-01,48,23.21,33,1.0,14.42,24.25,3.27,6.85
桂林,广西壮族自治区,华南,2025-06-02,48,26.21,35,1.0,15.81,27.65,3.56,7.1
桂林,广西壮族自治区,华南,2025-06-03,48,25.98,42,1.0,16.08,27.94,3.52,7.08
桂林,广西壮族自治区,华南,2025-06-04,48,26.17,38,1.0,16.5,27.1,3.6,7.08
桂林,广西壮族自治区,华南,2025-06-05,48,25.85,36,1.0,15.9,26.33,3.48,7.06
桂林,广西壮族自治区,华南,2025-06-06,48,24.75,38,1.0,15.42,26.21,3.48,6.94
桂林,广西壮族自治区,华南,2025-06-07,48,22.33,35,1.0,14.12,23.83,3.15,6.81
桂林,广西壮族自治区,华南,2025-06-08,48,22.29,37,1.0,13.58,23.19,3.27,6.92
桂林,广西壮族自治区,华南,2025-06-09,48,25.15,34,1.0,15.33,26.33,3.48,7.08
桂林,广西壮族自治区,华南,2025-06-10,48,24.67,36,1.0,15.67,26.02,3.44,7.0
桂林,广西壮族自治区,华南,2025-06-11,48,25.21,38,1.0,15.73,26.04,3.48,6.94
桂林,广西壮族自治区,华南,2025-06-12,48,24.83,34,1.0,15.17,26.1,3.42,7.0
桂林,广西壮族自治区,华南,2025-06-13,48,24.48,39,1.0,15.04,26.56,3.38,6.96
桂林,广西壮族自治区,华南,2025-06-14,48,22.06,34,1.0,13.73,23.21,3.12,6.85
桂林,广西壮族自治区,华南,2025-06-15,48,21.75,29,1.0,13.27,22.12,3.21,6.9
桂林,广西壮族自治区,华南,2025-06-16,48,23.69,38,1.0,14.81,24.79,3.38,6.92
桂林,广西壮族自治区,华南,2025-06-17,48,24.0,37,1.0,15.15,25.38,3.33,6.92
桂林,广西壮族自治区,华南,2025-06-18,48,24.25,38,1.0,14.9,25.21,3.44,6.98
桂林,广西壮族自治区,华南,2025-06-19,48,24.1,33,1.0,14.71,25.42,3.35,7.02
桂林,广西壮族自治区,华南,2025-06-20,48,23.77,35,1.0,15.02,25.27,3.35,6.9
桂林,广西壮族自治区,华南,2025-06-21,48,21.33,35,1.0,13.44,21.9,3.12,6.81
桂林,广西壮族自治区,华南,2025-06-22,48,20.9,29,1.0,12.79,21.75,3.08,6.79
桂林,广西壮族自治区,华南,2025-06-23,48,23.38,36,1.0,14.48,25.33,3.33,6.85
桂林,广西壮族自治区,华南,2025-06-24,48,24.04,36,1.0,14.9,25.65,3.46,6.94
桂林,广西壮族自治区,华南,2025-06-25,48,24.15,33,1.0,14.75,24.9,3.42,7.0
桂林,广西壮族自治区,华南,2025-06-26,48,23.25,38,1.0,14.44,24.4,3.38,6.94
桂林,广西壮族自治区,华南,2025-06-27,48,23.27,38,1.0,14.75,24.44,3.29,6.81
桂林,广西壮族自治区,华南,2025-06-28,48,20.83,31,1.0,12.85,21.54,3.04,6.79
桂林,广西壮族自治区,华南,2025-06-29,48,20.48,28,1.0,12.44,21.65,3.06,6.81
桂林,广西壮族自治区,华南,2025-06-30,48,23.25,34,1.0,14.52,24.81,3.31,6.9
桂林,广西壮族自治区,华南,2025-07-01,48,23.52,38,1.0,14.75,24.1,4.29,6.94
桂林,广西壮族自治区,华南,2025-07-02,48,23.15,34,1.0,14.33,23.71,4.29,6.92
桂林,广西壮族自治区,华南,2025-07-03,48,22.56,33,1.0,14.08,24.25,4.23,6.85
桂林,广西壮族自治区,华南,2025-07-04,48,23.31,37,1.0,14.5,24.88,4.31,6.85
桂林,广西壮族自治区,华南,2025-07-05,48,20.69,30,1.0,12.46,21.54,4.02,6.88
桂林,广西壮族自治区,华南,2025-07-06,48,20.42,31,1.0,12.48,21.65,4.04,6.85
桂林,广西壮族自治区,华南,2025-07-07,48,22.92,38,1.0,14.5,24.17,4.29,6.88
桂林,广西壮族自治区,华南,2025-07-08,48,23.23,33,1.0,14.52,23.9,4.25,6.85
桂林,广西壮族自治区,华南,2025-07-09,48,22.56,33,1.0,13.71,23.88,4.27,6.88
桂林,广西壮族自治区,华南,2025-07-10,48,22.79,37,1.0,14.19,24.56,4.19,6.85
桂林,广西壮族自治区,华南,2025-07-11,48,23.27,35,1.0,14.56,24.19,4.31,6.92
桂林,广西壮族自治区,华南,2025-07-12,48,20.29,29,1.0,12.46,20.65,4.04,6.81
桂林,广西壮族自治区,华南,2025-07-13,48,20.12,29,1.0,12.79,21.25,3.9,6.73
桂林,广西壮族自治区,华南,2025-07-14,48,22.88,38,1.0,14.4,24.25,4.29,6.83
桂林,广西壮族自治区,华南,2025-07-15,48,23.06,36,1.0,13.98,24.02,4.31,6.92
桂林,广西壮族自治区,华南,2025-07-16,48,22.88,32,1.0,13.9,24.44,4.27,6.94
桂林,广西壮族自治区,华南,2025-07-17,48,22.98,36,1.0,14.42,24.31,4.27,6.9
桂林,广西壮族自治区,华南,2025-07-18,48,23.33,34,1.0,14.48,23.96,4.33,6.9
桂林,广西壮族自治区,华南,2025-07-19,48,20.0,28,1.0,12.19,20.92,3.94,6.77
桂林,广西壮族自治区,华南,2025-07-20,48,20.27,34,1.0,12.58,22.04,4.0,6.69
桂林,广西壮族自治区,华南,2025-07-21,48,23.17,33,1.0,14.35,24.31,4.29,6.94
桂林,广西壮族自治区,华南,2025-07-22,48,23.19,31,1.0,14.21,23.75,4.29,6.98
桂林,广西壮族自治区,华南,2025-07-23,48,22.38,35,1.0,14.08,23.44,4.19,6.9
桂林,广西壮族自治区,华南,2025-07-24,48,22.77,37,1.0,14.6,23.81,4.19,6.81
桂林,广西壮族自治区,华南,2025-07-25,48,22.94,37,1.0,14.12,23.81,4.38,6.92
桂林,广西壮族自治区,华南,2025-07-26,48,20.35,27,1.0,12.38,21.83,4.0,6.81
桂林,广西壮族自治区,华南,2025-07-27,48,20.75,31,1.0,13.02,22.27,3.92,6.77
桂林,广西壮族自治区,华南,2025-07-28,48,23.52,36,1.0,14.58,24.17,4.27,6.96
桂林,广西壮族自治区,华南,2025-07-29,48,22.9,32,1.0,14.06,23.77,4.27,6.92
桂林,广西壮族自治区,华南,2025-07-30,48,22.69,37,1.0,14.25,24.42,4.29,6.83
桂林,广西壮族自治区,华南,2025-07-31,48,23.62,35,1.0,14.67,25.02,4.38,6.9
桂林,广西壮族自治区,华南,2025-08-01,48,23.58,32,1.0,14.27,24.5,5.33,6.96
桂林,广西壮族自治区,华南,2025-08-02,48,20.38,34,1.0,12.67,21.52,4.96,6.79
桂林,广西壮族自治区,华南,2025-08-03,48,20.88,32,1.0,13.4,21.65,5.0,6.69
桂林,广西壮族自治区,华南,2025-08-04,48,23.38,37,1.0,14.56,24.04,5.35,6.94
桂林,广西壮族自治区,华南,2025-08-05,48,23.17,32,1.0,14.23,24.65,5.33,6.9
桂林,广西壮族自治区,华南,2025-08-06,48,23.54,36,1.0,14.73,25.25,5.33,6.88
桂林,广西壮族自治区,华南,2025-08-07,48,24.04,39,1.0,14.88,24.75,5.38,6.96
桂林,广西壮族自治区,华南,2025-08-08,48,23.58,32,1.0,14.48,24.38,5.31,6.96
桂林,广西壮族自治区,华南,2025-08-09,48,20.6,32,1.0,13.02,22.12,5.02,6.73
桂林,广西壮族自治区,华南,2025-08-10,48,21.35,32,1.0,13.38,22.58,5.06,6.75
桂林,广西壮族自治区,华南,2025-08-11,48,24.17,33,1.0,14.56,25.4,5.35,6.98
桂林,广西壮族自治区,华南,2025-08-12,48,23.92,39,1.0,14.69,25.56,5.42,6.96
桂林,广西壮族自治区,华南,2025-08-13,48,24.25,39,1.0,15.27,25.38,5.4,6.96
桂林,广西壮族自治区,华南,2025-08-14,48,24.35,35,1.0,15.12,24.85,5.38,6.96
桂林,广西壮族自治区,华南,2025-08-15,48,23.69,35,1.0,14.69,24.9,5.35,6.94
桂林,广西壮族自治区,华南,2025-08-16,48,21.54,32,1.0,13.5,23.19,5.08,6.75
桂林,广西壮族自治区,华南,2025-08-17,48,21.71,36,1.0,13.35,22.5,5.17,6.85
桂林,广西壮族自治区,华南,2025-08-18,48,24.73,34,1.0,15.19,25.6,5.42,7.06
桂林,广西壮族自治区,华南,2025-08-19,48,24.12,35,1.0,15.17,25.52,5.48,6.98
桂林,广西壮族自治区,华南,2025-08-20,48,24.9,40,1.0,15.69,26.08,5.42,6.92
桂林,广西壮族自治区,华南,2025-08-21,48,25.15,35,1.0,15.27,26.4,5.52,7.06
桂林,广西壮族自治区,华南,2025-08-22,48,24.96,38,1.0,15.27,26.88,5.44,7.02
桂林,广西壮族自治区,华南,2025-08-23,48,22.38,36,1.0,13.96,23.79,5.15,6.85
桂林,广西壮族自治区,华南,2025-08-24,48,22.62,32,1.0,14.02,23.06,5.21,6.85
桂林,广西壮族自治区,华南,2025-08-25,48,25.0,37,1.0,15.42,26.08,5.48,7.04
桂林,广西壮族自治区,华南,2025-08-26,48,25.1,40,1.0,15.81,26.83,5.5,6.96
桂林,广西壮族自治区,华南,2025-08-27,48,25.96,39,1.0,16.1,27.17,5.6,7.12
桂林,广西壮族自治区,华南,2025-08-28,48,26.08,35,1.0,15.96,27.12,5.5,7.15
桂林,广西壮族自治区,华南,2025-08-29,48,25.54,37,1.0,16.02,26.94,5.58,7.02
桂林,广西壮族自治区,华南,2025-08-30,48,23.0,38,1.0,14.6,23.75,5.27,6.88
桂林,广西壮族自治区,华南,2025-08-31,48,22.92,35,1.0,14.15,23.75,5.29,6.88
桂林,广西壮族自治区,华南,2025-09-01,48,26.19,37,1.0,16.04,28.19,3.56,7.17
桂林,广西壮族自治区,华南,2025-09-02,48,26.83,40,1.0,16.71,28.79,3.65,7.17
桂林,广西壮族自治区,华南,2025-09-03,48,27.52,38,1.0,16.9,28.35,3.71,7.19
桂林,广西壮族自治区,华南,2025-09-04,48,26.79,38,1.0,16.46,27.92,3.6,7.25
桂林,广西壮族自治区,华南,2025-09-05,48,26.62,43,1.0,16.81,28.25,3.6,7.15
桂林,广西壮族自治区,华南,2025-09-06,48,24.06,34,1.0,14.98,25.17,3.42,6.9
桂林,广西壮族自治区,华南,2025-09-07,48,24.19,33,1.0,14.67,25.31,3.31,7.02
桂林,广西壮族自治区,华南,2025-09-08,48,27.35,41,1.0,17.06,29.0,3.71,7.19
桂林,广西壮族自治区,华南,2025-09-09,48,27.96,42,1.0,17.67,28.96,3.77,7.27
桂林,广西壮族自治区,华南,2025-09-10,48,28.1,42,1.0,17.5,28.79,3.67,7.21
桂林,广西壮族自治区,华南,2025-09-11,48,27.69,38,1.0,17.17,29.48,3.79,7.33
桂林,广西壮族自治区,华南,2025-09-12,48,28.44,43,1.0,17.69,30.5,3.77,7.38
桂林,广西壮族自治区,华南,2025-09-13,48,25.58,39,1.0,15.62,26.56,3.58,7.04
桂林,广西壮族自治区,华南,2025-09-14,48,25.35,35,1.0,15.58,26.54,3.48,7.08
